指標名,病院・診療所・クリニック,,,,,,,
出典,病院なび,,,,,,,
年次,2025/3/6取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2020年度：6,158件、2021年度：6,304件、2022年度：6,543件、2023年度：6,702件、2024年度：6,840件）",,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ,URL
中央区,銀座５丁目,-,東京都中央区銀座5丁目3-12 壹番館ビル 7F,35.67156,139.76253,東京ひざ関節症クリニック 銀座院,整形外科,https://www.knee-shinjuku.com/
中央区,日本橋室町１丁目,日八京,東京都中央区日本橋室町1-5-2 東洋ビル8階,35.68571,139.77449,医療法人社団桃仁 日本橋レディースクリニック,"肛門外科, 胃腸内科",https://nl-clinic.jp/
中央区,月島１丁目,-,東京都中央区月島1-8-1 アイマークタワー2F,35.66429,139.78334,月島耳鼻咽喉科,耳鼻いんこう科,https://tsukishima-ent.com/
中央区,銀座１丁目,-,東京都中央区銀座1丁目3-9 マルイト銀座ビル4F,35.67515,139.76620,品川スキンクリニック 銀座院,"美容皮膚科, 美容外科",https://shinagawa-skin.com/clinic/ginza/
中央区,銀座８丁目,-,東京都中央区銀座8丁目18-4 東銀座ビル2階,35.66610,139.76510,銀座ルミナス歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",http://ginza-luminous.com/
中央区,日本橋３丁目,日八京,東京都中央区日本橋3丁目8番14号 日本橋ビル3F,35.68010,139.77330,東京CRクリニック,"内科, 腫瘍内科",https://tokyo-cr-clinic.com/
中央区,京橋１丁目,日八京,東京都中央区京橋1-1-10 西勘本店ビル5F,35.67896,139.77121,アゲインメディカルクリニック,美容皮膚科,http://aga-in.jp/
中央区,日本橋２丁目,日八京,東京都中央区日本橋2-8-1 東京日本橋タワーアネックスB1F,35.68163,139.77523,サルスクリニック日本橋,"内科, 糖尿病内科, 腎臓内科, 循環器内科",https://salusclinic.jp/
中央区,銀座７丁目,-,東京都中央区銀座7-13-2 ティアラグレイス銀座タワー8F,35.66814,139.76467,ヴェスタクリニック銀座,"内科, 心療内科, 精神科",https://vestaclinic.net/
中央区,日本橋茅場町１丁目,-,東京都中央区日本橋茅場町1-13-15 新居ビル2F,35.67981,139.78094,日本橋茅場町こころのクリニック,"精神科, 心療内科",http://cocoronoclinic.com/
中央区,新川２丁目,-,東京都中央区新川2-28-2 メディカルプライム新川6階・7階,35.67339,139.78290,八丁堀さとうクリニック,"整形外科, 産婦人科",https://hatchobori-sato.clinic/
中央区,銀座８丁目,-,東京都中央区銀座8丁目12-15 全国燃料会館ビル2F,35.66760,139.76309,医療法人社団桜伸会 サンテクリニック,"内科, 美容外科, 美容皮膚科",http://sante-clinic.jp/
中央区,銀座５丁目,-,東京都中央区銀座5-9-17 あづまビル302,35.67025,139.76517,LH clinic Ginza,"内分泌・代謝内科, 美容皮膚科",-
中央区,銀座８丁目,-,東京都中央区銀座8-8-8 銀座888ビル10F,35.66816,139.76125,リゼクリニック 銀座院,皮膚科,https://www.rizeclinic.com/locations/ginza/
中央区,銀座５丁目,-,東京都中央区銀座5-9-11 銀座ファゼンダビル3F,35.66983,139.76503,AGAスキンクリニック銀座レディース院,"美容外科, 美容皮膚科",https://www.agaskin-woman.site/
中央区,銀座５丁目,-,東京都中央区銀座5-5-14 JPR銀座並木通りビル 4階,35.67125,139.76328,レジーナクリニック,美容皮膚科,https://reginaclinic.jp/
中央区,銀座７丁目,-,東京都中央区銀座7丁目8番8号 isg BUILDING 7F,35.66889,139.76226,HPCひまわり美容クリニック,美容皮膚科,https://himapre.com/
中央区,京橋１丁目,日八京,東京都中央区京橋1丁目10-7 KPP八重洲ビル1階,35.67851,139.77264,THE IMPLANT TOKYO,"歯科, 矯正歯科",-
中央区,銀座６丁目,-,東京都中央区銀座六丁目7-16 岩月ビル地下1階,35.67042,139.76242,医療法人社団誠敬会 誠敬会クリニック銀座,"内科, 心療内科, 歯科",-
中央区,京橋１丁目,日八京,東京都中央区京橋1丁目1-9 レオ八重洲ビル 8階,35.67906,139.77115,医療法人社団福美会 ヒロクリニックNIPT東京駅前院,臨床検査科,https://nipt.hiro-clinic.or.jp/hiroclinic/tokyo/
中央区,築地３丁目,-,東京都中央区築地3-4-7 銀鱗ビル 5階,35.66835,139.77360,いしいクリニック築地,"皮膚科, 小児皮膚科, 美容皮膚科, 内科",https://ishii-skin.jp/
中央区,八丁堀３丁目,-,東京都中央区八丁堀3丁目26-8 高橋ビル2階,35.67476,139.77883,八丁堀眼科クリニック,眼科,https://www.hatchobori-ganka.com/
中央区,築地１丁目,-,東京都中央区築地1-13-11,35.66773,139.76984,医療法人社団慶友 慶友銀座クリニック,"耳鼻いんこう科, 気管食道科, アレルギー科, 内科, 皮膚科",https://www.ginzaclinic.com/
中央区,日本橋小伝馬町,-,東京都中央区日本橋小伝馬町20-3 W2 KODENMACHO 1F,35.69245,139.78053,モガミデンタルオフィス,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://mogami-dental.tokyo/
中央区,銀座４丁目,-,東京都中央区銀座4-13-11 銀座M&Sビル4階,35.66898,139.76829,銀座まいにちクリニック,"内科, 皮膚科, アレルギー科, 泌尿器科",https://mainichiclinic.jp/
中央区,銀座１丁目,-,東京都中央区銀座1丁目3-9 マルイト銀座ビル3F,35.67515,139.76620,品川美容外科 銀座院,"美容皮膚科, 美容外科",https://www.shinagawa.com/clinic/clinic_ginza.html
中央区,日本橋３丁目,日八京,東京都中央区日本橋3-4-16 東和八重洲ビル(旧:春陽堂ビル)5階,35.68000,139.77067,ルネスクリニック 東京,"内科, 泌尿器科",https://biken-kai.com/renais-tokyo/
中央区,日本橋小網町,-,東京都中央区日本橋小網町6-1 山万ビルB1階,35.68165,139.78158,日本橋プライマリーヘルスケアクリニック,"内科, 皮膚科, アレルギー科",http://www.phc.or.jp/
中央区,八重洲１丁目,日八京,東京都中央区八重洲1-5-17 八重洲香川ビルディング3F,35.68173,139.77064,医療法人社団久信会 やえす日本橋ヒフ科,皮膚科,http://www.hibiya-skin.com/
中央区,京橋３丁目,日八京,東京都中央区京橋3-3-11 VORT京橋4階,35.67561,139.76834,ともしびクリニック 東京院,精神科,https://www.fire-method.com/tomoshibi/
中央区,八重洲１丁目,日八京,東京都中央区八重洲1丁目4-20 MTエステートビル2階,35.68250,139.77075,医療法人社団 高森会 東京駅前ユナイテッドクリニック,"内科, 皮膚科, 泌尿器科",https://united-tkst.com/
中央区,日本橋室町１丁目,日八京,東京都中央区日本橋室町1丁目9-11 山安ビル1F,35.68491,139.77601,医療法人社団 躍心会 日本橋室町皮ふ科,"皮膚科, 小児皮膚科, 美容皮膚科, アレルギー科, 形成外科",https://muromachi-hifu.com/
中央区,勝どき２丁目,-,東京都中央区勝どき2丁目9-14 勝どき二丁目富永ビル4F,35.65936,139.77809,勝どき二丁目クリニック,"脳神経内科, 心療内科, 内科, 精神科",http://k2clinic.tokyo/
中央区,京橋２丁目,日八京,東京都中央区京橋2丁目8-21 昭和ビル別館2F,35.67752,139.77075,後藤皮膚科クリニック,皮膚科,https://hifuka.bccl.jp/gotoh-hifuka/
中央区,京橋３丁目,日八京,東京都中央区京橋3-7-1 相互館110タワー1階,35.67575,139.77008,八重洲さくら眼科,眼科,http://www.yaesu-sakura-eye-clinic.com/
中央区,八重洲１丁目,日八京,東京都中央区八重洲1-5-9 八重洲アメレックスビル9階,35.68176,139.77136,医療法人社団東横会 たわらクリニック東京,"心療内科, 精神科",https://www.tawara-clinic.com/
中央区,日本橋本町４丁目,日八京,東京都中央区日本橋本町4丁目15-9 曽田ビル4F,35.69017,139.77697,医療法人社団さわやか済世 健診プラザ日本橋,内科,http://nihombashi-mc.jp/
中央区,銀座３丁目,-,東京都中央区銀座3-11-13 松本銀座ビル5階,35.67055,139.76832,東銀座タカハシクリニック,"内科, 漢方内科",http://hgintakah.byoinnavi.jp/
中央区,八丁堀３丁目,-,東京都中央区八丁堀3丁目13-1 第四ミチワビル8F,35.67597,139.77539,ミチワクリニック,"心療内科, 内科",http://www.michiwaclinic.jp/
中央区,日本橋２丁目,日八京,東京都中央区日本橋二丁目1番10号 柳屋ビルディング2階,35.68253,139.77327,医療法人財団 明理会 スマイルクリニック イムス東京,"精神科, 心療内科",https://ims.gr.jp/smileclinic-imstokyo/
中央区,日本橋人形町２丁目,-,東京都中央区日本橋人形町2-35-5 DKJ人人形町ビル3階,35.68525,139.78600,人形町耳鼻咽喉科めまいクリニック,耳鼻いんこう科,https://www.ningyocho-ent.com/
中央区,銀座３丁目,-,東京都中央区銀座3丁目12-7 原町ビル2階,35.67053,139.76898,東銀座 小川診療所,"泌尿器科, 皮膚科, 外科",http://www.ogawa-med.jp/
中央区,京橋１丁目,日八京,東京都中央区京橋1-1-6 越前屋ビル2階,35.67918,139.77121,東京八重洲クリニック,"リウマチ科, ペインクリニック内科, 内科, 泌尿器科, 整形外科",https://tokyo-yaesu-cl.jp/
中央区,勝どき６丁目,-,東京都中央区勝どき6丁目3-2 THETOKYOTOWERSミッドタワー102号,35.65591,139.77353,医療法人社団リゾーム慶和会 ザ東京タワーズクリニック,"内科, 循環器科, 小児科",http://www.thetowers.jp/
中央区,月島１丁目,-,東京都中央区月島1丁目21-8 杉山ビル1F,35.66380,139.78140,すぎやま整形外科,"リウマチ科, 整形外科, リハビリテーション科",http://sugiyama.webmedipr.jp/
中央区,築地６丁目,-,東京都中央区築地6丁目25-10 築地センタービル2・3F,35.66487,139.77198,医療法人社団裕健会 築地クリニック,"内科, 外科, 消化器科, 整形外科, 肛門科",http://www.tsukiji-cl.com/
中央区,勝どき４丁目,-,東京都中央区勝どき4丁目2-13 サンパレス辻野1F,35.65786,139.77608,医療法人社団 知洋会 勝どき耳鼻咽喉科・内科クリニック,"内科, 耳鼻いんこう科",http://chiyokai.com/
中央区,銀座７丁目,-,東京都中央区銀座7-2-6 銀座アステルビルB1,35.67088,139.76060,銀座がん医療クリニック,内科,https://gcm.clinic/
中央区,晴海３丁目,-,東京都中央区晴海3-10-1 グラスシティ晴海1階,35.65405,139.77923,晴海3丁目クリニック,"内科, 消化器内科, 内視鏡内科, 胃腸内科",http://harumi3-cl.jp/
中央区,日本橋人形町３丁目,-,東京都中央区日本橋人形町3-7-10 日本橋DOLL-3 3F,35.68650,139.78182,人形町乳腺クリニック,"乳腺外科, 外科",http://ningyocho-bc.jp/
中央区,日本橋人形町３丁目,-,東京都中央区日本橋人形町3-12-11 グランデ人形町4階,35.68723,139.78256,東京皮膚科・形成外科 日本橋院,"皮膚科, 形成外科",http://eyebeauty-clinic.jp/
中央区,銀座１丁目,-,東京都中央区銀座1-3-9 マルイト銀座ビル7階,35.67515,139.76620,銀座こうのとりレディースクリニック,産婦人科,http://ginzakounotori.com/
中央区,銀座７丁目,-,東京都中央区銀座7丁目12-18 第一銀座ビル3F,35.66845,139.76413,一般財団法人 小松診療所,"内科, 精神科, 整形外科, 皮膚科",http://www.cl-komatu.or.jp/
中央区,銀座５丁目,-,東京都中央区銀座5-3-13 GINZASS85ビル12階,35.67166,139.76266,医療法人社団裕恒会 Gクリニック,"内科, 皮膚科",http://www.gclinic.jp/
中央区,日本橋大伝馬町,-,東京都中央区日本橋大伝馬町4-5 凰ビル3F,35.69020,139.77863,東京シティメディカルクリニック,"内科, アレルギー科, 消化器科, 皮膚科, 内分泌内科, 糖尿病内科",http://www.tokyocity-mc.com/
中央区,日本橋本石町３丁目,日八京,東京都中央区日本橋本石町3丁目2-12 社労士ビル2F,35.68740,139.77085,医療法人社団東京ハート会 日本橋ハートクリニック,"内科, 呼吸器科, 消化器科, 循環器科",http://tyo-heart.jp/nihonbashi/
中央区,銀座６丁目,-,東京都中央区銀座6丁目7-4,35.67071,139.76294,医療法人財団健康院 健康院クリニック,内科,http://www.kenkoin.jp/
中央区,日本橋人形町１丁目,-,東京都中央区日本橋人形町1-12-11 リガーレ日本橋人形町105,35.68358,139.78318,玉寄クリニック,"内科, 小児科, 糖尿病内科, 内分泌内科, 消化器内科",-
中央区,銀座５丁目,-,東京都中央区銀座5丁目12-13 銀座伊藤ビル4階,35.66924,139.76579,リリアーナデンタルクリニックGINZA,"歯科口腔外科, 矯正歯科",https://www.lilianadentalclinic.com/
中央区,銀座５丁目,-,東京都中央区銀座5-1-8 銀座MSビル4F,35.67202,139.76180,フェアリー・クリニック,"美容外科, 形成外科, 美容皮膚科",https://www.fairyclinic.org/
中央区,日本橋３丁目,日八京,東京都中央区日本橋3丁目8番13号 華蓮日本橋ビル3階,35.68010,139.77330,日本橋リウマチ・ペインクリニック,"内科, リウマチ科, ペインクリニック内科",https://tokyo-mizuho.com/nihonbashi/
中央区,日本橋堀留町２丁目,-,東京都中央区日本橋堀留町2丁目6-6 ライフサイエンスビル7階,35.68936,139.78090,ANDキッズクリニック日本橋,"小児科, アレルギー科",https://andkids-clinic.com/
中央区,八重洲１丁目,日八京,東京都中央区八重洲1丁目6-17 大久保ビルディング9F,35.68138,139.77016,ルネッサンス美容外科医院 東京院,"美容外科, 美容皮膚科",http://www.renaissance-biyougeka.com/
中央区,銀座１丁目,-,東京都中央区銀座1丁目21-13 GINZA HOUSE Floor 4,35.67240,139.77064,タナカ小児科内科,"皮膚科, 精神科, 内科",https://tanaka-ginza.com/
中央区,勝どき１丁目,-,東京都中央区勝どき1丁目8-1 勝どきビュータワー213号,35.65960,139.77663,勝どき小平眼科,眼科,http://www.kachidoki-ganka.com/
中央区,晴海１丁目,-,東京都中央区晴海1-6-5 晴海ビュープラザ2F,35.65899,139.78325,晴海クリニック,"内科, 代謝内科, 循環器内科",https://harumiclinic.com/
中央区,銀座２丁目,-,東京都中央区銀座2丁目11-8 ラウンドクロス銀座3F,35.67213,139.76898,医療法人邦寿会 東京皮膚科・形成外科 銀座院,"形成外科, 皮膚科, 歯科",https://www.251901.net/
中央区,日本橋小網町,-,東京都中央区日本橋小網町3-12,35.68094,139.78295,医療法人社団鴎盟会 つぶく医院,"内科, 外科, 消化器外科, 皮膚科",http://tubuku.jp/
中央区,新川２丁目,-,東京都中央区新川2-1-11 八重洲第1パークビル3F,35.67653,139.77944,安藤歯科クリニック,歯科,http://ando-dental.net/
中央区,東日本橋１丁目,-,東京都中央区東日本橋1丁目1-4 東日本橋M-1ビル1F,35.69033,139.78520,医療法人社団順清会 日本橋むらやまクリニック,"麻酔科, 整形外科, 内科",http://www.junseikai-nmc.or.jp/
中央区,日本橋２丁目,日八京,東京都中央区日本橋2-2-2 マルヒロ日本橋ビル3F,35.68211,139.77258,池本形成外科・美容外科,"形成外科, 皮膚科, 美容外科, 美容皮膚科, 麻酔科",http://ikb-clinic.com/
中央区,京橋２丁目,日八京,東京都中央区京橋2丁目17-3 芳沢ビル1階,35.67562,139.77308,京橋デンタルクリニック,歯科,http://www.kyobashi-dental.com/
