指標名,病院・診療所・クリニック,,,,,,,
出典,病院なび,,,,,,,
年次,2023/2/12取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2020年度：6,158件、2021年度：6,304件、2022年度：6,543件）",,,,,,,
渋谷区,西原三丁目,-,東京都渋谷区西原三丁目20-7 南ビル4F,35.670212,139.681209,西堀歯科医院,歯科,https://byoinnavi.jp/clinic/10083
新宿区,西落合一丁目,-,東京都新宿区西落合1丁目15-12,35.722038,139.681449,くろさか歯科クリニック西落合,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/4919
渋谷区,本町三丁目,-,東京都渋谷区本町3-35-17 イマス・エス・イービル2F,35.689807,139.681463,小野田歯科医院,歯科、小児歯科,https://byoinnavi.jp/clinic/5648
渋谷区,上原三丁目,-,東京都渋谷区上原3丁目1-3,35.667759,139.681594,星野皮膚科医院,皮膚科,https://byoinnavi.jp/clinic/9856
渋谷区,西原一丁目,-,東京都渋谷区西原1丁目8-12,35.674031,139.681597,長澤医院,内科、循環器科,https://byoinnavi.jp/clinic/5641
渋谷区,本町三丁目,-,東京都渋谷区本町3丁目41-16,35.688508,139.68161,高杉齒科クリニック,歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/122845
渋谷区,本町二丁目,-,東京都渋谷区本町2丁目28-2 サンエムマンション1F,35.683451,139.681756,おおた歯科クリニック,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/5599
渋谷区,上原二丁目,-,東京都渋谷区上原2丁目48-11 ハニハラビル2F,35.667752,139.681952,石川歯科医院,歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/9809
渋谷区,上原一丁目,-,東京都渋谷区上原1丁目23-1,35.669173,139.682077,医療法人社団晴梢会 小林医院,内科,https://byoinnavi.jp/clinic/5775
渋谷区,上原一丁目,-,東京都渋谷区上原1丁目35-2 野口ビル2F,35.669624,139.682097,小山歯科クリニック,歯科,https://byoinnavi.jp/clinic/10087
渋谷区,西原三丁目,-,東京都渋谷区西原3-1-4 市川ビル1F,35.67024,139.682279,ルクスアイクリニック代々木上原,眼科,https://byoinnavi.jp/clinic/283827
渋谷区,西原三丁目,-,東京都渋谷区西原3丁目2-4 丸幸ビル1F,35.67047,139.682319,代々木上原矯正歯科,矯正歯科,https://byoinnavi.jp/clinic/276947
渋谷区,西原三丁目,-,東京都渋谷区西原3丁目32-6 グランメール上原1階,35.671176,139.682331,寺坂歯科医院,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/10049
新宿区,西落合一丁目,-,東京都新宿区西落合1丁目13-1,35.720268,139.682337,むらい歯科医院,歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/4917
渋谷区,西原三丁目,-,東京都渋谷区西原3丁目2-4 丸幸ビル2F,35.670469,139.682356,浜内科クリニック,内科,https://byoinnavi.jp/clinic/10105
渋谷区,本町一丁目,-,東京都渋谷区本町1丁目11-11,35.680424,139.682394,いのくち内科クリニック,内科、糖尿病内科、代謝内科,https://byoinnavi.jp/clinic/119509
渋谷区,上原一丁目,-,東京都渋谷区上原1丁目22-6,35.668402,139.682515,みさき眼科クリニック,眼科,https://byoinnavi.jp/clinic/5811
渋谷区,本町二丁目,-,東京都渋谷区本町2丁目33-2,35.684079,139.682519,医療法人社団臨学会 初台歯科医院,歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/12395
渋谷区,初台一丁目,-,東京都渋谷区初台1丁目27-2,35.677956,139.682574,たはらレディースクリニック,婦人科,https://byoinnavi.jp/clinic/5496
渋谷区,本町三丁目,-,東京都渋谷区本町3丁目31-13,35.689859,139.682615,西新宿5丁目内山クリニック,内科、循環器内科、消化器内科、皮膚科,https://byoinnavi.jp/clinic/276817
渋谷区,上原一丁目,-,東京都渋谷区上原一丁目21-11 ビット代々木上原,35.668259,139.682625,医療法人社団あおぞら会 高木歯科クリニック,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/9808
渋谷区,上原一丁目,-,東京都渋谷区上原一丁目17-7 FRENITY HOUSE 2F,35.669064,139.682655,医療法人社団東京景雲会 代々木上原皮膚科クリニック,皮膚科、美容皮膚科,https://byoinnavi.jp/clinic/179908
渋谷区,本町二丁目,-,東京都渋谷区本町2丁目33-20 カーサヴルデ,35.684138,139.682677,つくし診療所,皮膚科、漢方内科,https://byoinnavi.jp/clinic/180241
渋谷区,本町三丁目,-,東京都渋谷区本町3丁目10-3 清水橋矢部ビル,35.688789,139.682773,渡辺クリニック,内科,https://byoinnavi.jp/clinic/12409
渋谷区,本町三丁目,-,東京都渋谷区本町3丁目10-3 清水橋矢部ビル6階,35.68874,139.682818,T.O.P.S DENTAL CLINIC,歯科,https://byoinnavi.jp/clinic/255031
渋谷区,本町二丁目,-,東京都渋谷区本町2-7-10,35.683719,139.682862,医療法人社団和孝会 荻原整形外科,整形外科、リハビリテーション科、内科、小児科,https://byoinnavi.jp/clinic/3801
渋谷区,本町二丁目,-,東京都渋谷区本町2丁目7-6,35.683568,139.682932,北田医院,内科、リウマチ科,https://byoinnavi.jp/clinic/3802
渋谷区,本町三丁目,-,東京都渋谷区本町3丁目10-9 Qフラッツ1階,35.688847,139.682997,豊田歯科クリニック,歯科,https://byoinnavi.jp/clinic/12401
渋谷区,本町二丁目,-,東京都渋谷区本町2丁目40-10,35.684703,139.683098,長谷川歯科医院,歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/5586
新宿区,西落合三丁目,-,東京都新宿区西落合3丁目2-13 日神パレステージ南長崎101号,35.723531,139.683166,西落合歯科,歯科,https://byoinnavi.jp/clinic/5019
新宿区,西落合一丁目,-,東京都新宿区西落合1丁目9-8,35.721281,139.683172,久木田医院,耳鼻いんこう科,https://byoinnavi.jp/clinic/961
新宿区,中井二丁目,-,東京都新宿区中井二丁目20-14,35.715499,139.683215,東京ジェネラルクリニック,内科,https://byoinnavi.jp/clinic/285433
渋谷区,本町三丁目,-,東京都渋谷区本町3丁目49-16 西新宿アイコービル1F,35.687427,139.683241,はただデンタルクリニック,歯科、歯科口腔外科,https://byoinnavi.jp/clinic/5615
渋谷区,本町三丁目,-,東京都渋谷区本町3丁目49-16 西新宿アイコービル7階,35.687427,139.683241,医療法人社団啓神会 AIクリニック,内科,https://byoinnavi.jp/clinic/5295
渋谷区,本町二丁目,-,東京都渋谷区本町2丁目6-9 森ビル2階,35.682878,139.683255,本町眼科クリニック,眼科,https://byoinnavi.jp/clinic/5814
渋谷区,本町二丁目,-,東京都渋谷区本町2丁目6-9 森ビル3F,35.682878,139.683255,本町内科小児科クリニック,内科、アレルギー科、呼吸器科、小児科、皮膚科,https://byoinnavi.jp/clinic/5479
渋谷区,本町二丁目,-,東京都渋谷区本町2丁目6-9 森ビル1F,35.682927,139.683257,医療法人社団樹仁会 森医院,内科、外科、胃腸内科、消化器内科、呼吸器科、循環器科、皮膚科、肛門外科、アレルギー科、糖尿病内科、...もっと見る神経内科、内分泌内科、漢方内科,https://byoinnavi.jp/clinic/3834
渋谷区,本町二丁目,-,東京都渋谷区本町2丁目41-2,35.68514,139.683285,武藤医院,内科,https://byoinnavi.jp/clinic/5750
新宿区,西落合三丁目,-,東京都新宿区西落合三丁目1-2 コスモ西落合1F,35.722853,139.683366,MODOON DENTAL,歯科、歯科口腔外科,https://byoinnavi.jp/clinic/258893
渋谷区,本町二丁目,-,東京都渋谷区本町2-6-3 ユニゾ初台ビル1F,35.682991,139.683385,初台整形外科クリニック,整形外科、リウマチ科、リハビリテーション科,https://byoinnavi.jp/clinic/269950
新宿区,西落合三丁目,-,東京都新宿区西落合3丁目1-16 メトロハイツ西落合102,35.723108,139.683407,ウエストデンタルクリニック,歯科、矯正歯科、小児歯科,https://byoinnavi.jp/clinic/4875
新宿区,上落合三丁目,-,東京都新宿区上落合3丁目10-3 加藤ビル1F,35.71031,139.683422,医療法人社団千晶会 落合駅前クリニック,内科、アレルギー科、外科、小児科、皮膚科,https://byoinnavi.jp/clinic/5207
新宿区,中井一丁目,-,東京都新宿区中井一丁目9-3,35.714508,139.683635,川中歯科医院,歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/4898
渋谷区,富ケ谷二丁目,-,東京都渋谷区富ヶ谷2-26-3 富ヶ谷リバーランドハウスA棟,35.663968,139.683671,こころの診療科 きたむら醫院,精神科、心療内科,https://byoinnavi.jp/clinic/178652
新宿区,中井二丁目,-,東京都新宿区中井2丁目20-7 熊谷ビル,35.715429,139.683828,ほそかわ内科クリニック,内科、アレルギー科、呼吸器内科,https://byoinnavi.jp/clinic/257280
渋谷区,本町二丁目,-,東京都渋谷区本町二丁目5-1 スクエア初台2F,35.683436,139.683838,中平歯科医院,歯科,https://byoinnavi.jp/clinic/5708
新宿区,西新宿五丁目,-,東京都新宿区西新宿五丁目21-5,35.6922,139.683975,すずき歯科診療所,歯科,https://byoinnavi.jp/clinic/12403
渋谷区,元代々木町,-,東京都渋谷区元代々木町10-4 WACT代々木上原1F,35.670231,139.683994,松崎デンタルオフィス,歯科,https://byoinnavi.jp/clinic/10091
渋谷区,本町二丁目,-,東京都渋谷区本町2丁目4-4,35.683554,139.684079,医療法人社団 おざき整形外科クリニック,内科、整形外科、皮膚科,https://byoinnavi.jp/clinic/77948
新宿区,西新宿四丁目,-,東京都新宿区西新宿4丁目5-4 エスタシオン西新宿2F,35.689512,139.684109,西新宿五丁目くるみ歯科医院,歯科、小児歯科,https://byoinnavi.jp/clinic/273515
新宿区,西落合三丁目,-,東京都新宿区西落合3-1-22,35.722803,139.684136,そはら医院,内科、循環器科、糖尿病内科、小児科,https://byoinnavi.jp/clinic/4977
新宿区,西落合三丁目,-,東京都新宿区西落合3丁目1-22 そはら医院4階,35.722814,139.684141,西落合ニキデンタルクリニック,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/277610
新宿区,上落合三丁目,-,東京都新宿区上落合3丁目8-2 グランドハイツ落合1F,35.710455,139.68421,松井歯科医院,歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/6124
渋谷区,本町三丁目,-,東京都渋谷区本町3丁目53-2 コーポすまや2F,35.686476,139.684538,宮澤歯科医院,歯科、小児歯科,https://byoinnavi.jp/clinic/5652
新宿区,西新宿四丁目,-,東京都新宿区西新宿4-5-8 稲見ビル1,35.689729,139.684551,優歯科クリニック 西新宿,歯科、小児歯科,https://byoinnavi.jp/clinic/180325
渋谷区,本町一丁目,-,東京都渋谷区本町1丁目52-2 初台Kビル101,35.682643,139.684554,医療法人社団咲良会 初台耳鼻咽喉科クリニック,耳鼻いんこう科,https://byoinnavi.jp/clinic/277934
渋谷区,本町一丁目,-,東京都渋谷区本町一丁目52-2 Kビル3F,35.682608,139.684636,クリニック玲タケダ,精神科、産婦人科,https://byoinnavi.jp/clinic/4153
渋谷区,本町三丁目,-,東京都渋谷区本町3丁目53-3,35.686369,139.68464,医療法人社団輝生会 初台リハビリテーション病院,神経内科、リハビリテーション科,https://byoinnavi.jp/clinic/4175
渋谷区,本町二丁目,-,東京都渋谷区本町2丁目2-7 レジデンス初台101号,35.684252,139.684679,医療法人社団聖恒会 渋谷ほんまち歯科クリニック,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/5605
渋谷区,本町一丁目,-,東京都渋谷区本町一丁目4-3 エバーグレイスホンマチ1F,35.681708,139.685041,小栗医院,皮膚科,https://byoinnavi.jp/clinic/5733
新宿区,上落合三丁目,-,東京都新宿区上落合3丁目5-19 エクセレント上落合1階,35.712146,139.685075,上落合歯科クリニック,歯科、矯正歯科、小児歯科,https://byoinnavi.jp/clinic/6106
渋谷区,本町一丁目,-,東京都渋谷区本町1-4-3 エバーグレイス本町1F,35.681652,139.68508,あさわクリニック初台,内科、消化器科、胃腸科、アレルギー科、肛門科,https://byoinnavi.jp/clinic/4162
新宿区,西新宿四丁目,-,東京都新宿区西新宿4丁目4-11,35.689803,139.685082,駒ケ嶺医院,内科,https://byoinnavi.jp/clinic/4840
新宿区,上落合二丁目,-,東京都新宿区上落合2丁目29-1 山武落合ビル1F,35.710643,139.685178,落合駅前歯科,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/273632
新宿区,西新宿四丁目,-,東京都新宿区西新宿四丁目7-1 SIT西新宿ビル1F,35.689187,139.685227,まこと小児神経クリニック,内科、小児科,https://byoinnavi.jp/clinic/285338
新宿区,西新宿四丁目,-,東京都新宿区西新宿4-41-7 クレベール西新宿101,35.684968,139.685498,青木歯科,歯科、矯正歯科、歯科口腔外科,https://byoinnavi.jp/clinic/155386
新宿区,上落合二丁目,-,東京都新宿区上落合二丁目28-12 高山ビル1階,35.711526,139.6855,稲垣歯科医院,歯科、小児歯科,https://byoinnavi.jp/clinic/259088
新宿区,中落合四丁目,-,東京都新宿区中落合4丁目4-9,35.720531,139.685597,かとう皮膚科,皮膚科,https://byoinnavi.jp/clinic/5200
渋谷区,本町一丁目,-,東京都渋谷区本町1丁目2-5 初台AIビル2F,35.681141,139.685626,初台 はまだ歯科・矯正歯科,歯科、矯正歯科、小児歯科,https://byoinnavi.jp/clinic/255285
新宿区,西新宿四丁目,-,東京都新宿区西新宿4丁目3-13 西新宿三関ビル1階,35.690207,139.685751,医療法人社団研整会 西新宿歯科クリニック,歯科、歯科口腔外科,https://byoinnavi.jp/clinic/73343
渋谷区,初台一丁目,-,東京都渋谷区初台1丁目54-4 スカイレジテル2F,35.680331,139.685761,医療法人みどり森会 ライオンズ歯科初台,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/5600
新宿区,西新宿四丁目,-,東京都新宿区西新宿4丁目10-15,35.689201,139.685956,医療法人社団優久会 根本医院,内科、小児科、糖尿病内科,https://byoinnavi.jp/clinic/5755
渋谷区,初台一丁目,-,東京都渋谷区初台1丁目35-10,35.67955,139.686004,医療法人社団温光会 内藤病院,内科、リハビリテーション科、放射線科、呼吸器内科、胃腸内科,https://byoinnavi.jp/clinic/4144
渋谷区,元代々木町,-,東京都渋谷区元代々木町27-7 SARA 1F,35.670787,139.686035,フクトミデンタルオフィス,歯科,https://byoinnavi.jp/clinic/261871
渋谷区,初台一丁目,-,東京都渋谷区初台1丁目35-13,35.679804,139.686159,内藤歯科,歯科、矯正歯科、小児歯科,https://byoinnavi.jp/clinic/5616
新宿区,西新宿四丁目,-,東京都新宿区西新宿4丁目39-13 1F,35.685002,139.686218,ハニー歯科,歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/267908
新宿区,中落合四丁目,-,東京都新宿区中落合4丁目4-15,35.720125,139.686325,上田医院,内科、小児科、皮膚科,https://byoinnavi.jp/clinic/5199
新宿区,西新宿五丁目,-,東京都新宿区西新宿5丁目9-19,35.691698,139.686343,医療法人社団 峰岸医院,産科、婦人科,https://byoinnavi.jp/clinic/2247
新宿区,西新宿四丁目,-,東京都新宿区西新宿4-2-18 武居西新宿ビル6階,35.690518,139.686412,西新宿おざわメンタルクリニック,心療内科、精神科,https://byoinnavi.jp/clinic/264156
新宿区,西新宿四丁目,-,東京都新宿区西新宿4-2-18 三共西新宿ビル2F,35.690518,139.686412,新宿内視鏡クリニック,消化器内科、内視鏡内科、内科,https://byoinnavi.jp/clinic/262729
新宿区,西新宿四丁目,-,東京都新宿区西新宿4-2-18 武居西新宿ビル3F,35.690591,139.686527,西新宿5丁目駅前眼科,眼科,https://byoinnavi.jp/clinic/5558
渋谷区,初台一丁目,-,東京都渋谷区初台1丁目51-5,35.680827,139.686534,医療法人社団医鍼会 蔡内科クリニック,内科、皮膚科,https://byoinnavi.jp/clinic/3777
渋谷区,初台一丁目,-,東京都渋谷区初台1丁目51-5 アクス初台6F,35.680827,139.686534,柏木クリニック,内科、循環器科、リハビリテーション科,https://byoinnavi.jp/clinic/252428
渋谷区,元代々木町,-,東京都渋谷区元代々木町6-1 スズキビル101号室,35.67009,139.686549,さかいメディカルクリニック,内科、腫瘍内科、消化器内科,https://byoinnavi.jp/clinic/276085
新宿区,西新宿五丁目,-,東京都新宿区西新宿5-5-1-203 ザ・パークハウス西新宿タワー60,35.693853,139.686597,医療法人社団慶潤会 新都心十二社クリニック,内科、糖尿病内科、循環器内科,https://byoinnavi.jp/clinic/175468
