指標名,病院・診療所・クリニック,,,,,,,
出典,病院なび,,,,,,,
年次,2024/2/5取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2020年度：6,158件、2021年度：6,304件、2022年度：6,543件、2023年度：6,702件）",,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ,URL
中央区,八丁堀３丁目,-,東京都中央区八丁堀3丁目26-8高橋ビル1階,35.67477,139.77882,高橋医院,"内科, 糖尿病内科, 内分泌内科, 肝臓内科, 消化器内科消化器",https://hatchobori.jp
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目2-2マルヒロ日本橋ビル2F,35.68221,139.77224,医療法人社団 健元会 東京デイサージェリークリニック,"外科, 消化器外科, 肛門外科肛門, 内視鏡外科",https://tokyo-dsc.jp/
中央区,銀座３丁目,-,東京都中央区銀座三丁目4番16号銀座サニービル4階,35.67294,139.76567,医療法人清和会 HMレディースクリニック銀座,産婦人科,https://hm-ladies.com/
中央区,銀座３丁目,-,東京都中央区銀座三丁目3-14銀座グランディアⅡ 6F,35.67299,139.76513,医療法人社団真美会 銀座矯正歯科,矯正歯科,https://haisha-yoyaku.jp/bun2sdental/detail/index/id/z000001422/?SITE_CODE=byoinnav
中央区,入船１丁目,-,東京都中央区入船1-2-8サンパーク東京銀座310,35.67307,139.77677,鈴木整形外科,"整形外科, リハビリテーション科",https://www.suzuki-seikei-geka.jp
中央区,銀座５丁目,-,東京都中央区銀座5-9-13銀座菊正ビル3F,35.66997,139.76483,銀座心療内科クリニック,"心療内科, 精神科",https://www.ginza-pm.com/
中央区,日本橋久松町,-,東京都中央区日本橋久松町10-8フィルパーク日本橋久松町2階,35.68929,139.78511,久松町まつうらクリニック,"内科, 消化器内科消化器, 内視鏡内科, 内視鏡外科, 外科, 肛門外科肛門",https://www.matsuura-cl.net
中央区,日本橋３丁目,日八京,東京都中央区日本橋3-8-16ぶよおビル2F,35.68024,139.77289,日本橋いろどり皮ふ科クリニック,"皮膚科, 美容皮膚科, アレルギー科",https://www.irodori-hifuka.jp/
中央区,日本橋大伝馬町,-,東京都中央区日本橋大伝馬町13-8メディカルプライム日本橋小伝馬町7F,35.69103,139.78109,日本橋神経クリニック,"小児科, 脳神経内科脳神経",https://nihonbashi-tenkan.jp/
中央区,日本橋兜町,-,東京都中央区日本橋兜町17-1日本橋ロイヤルプラザ101,35.67909,139.77618,兜町診療所,"内科, 外科, 胃腸科, 肛門科",http://kabutocho-shinryojo.com/
中央区,日本橋富沢町,-,東京都中央区日本橋富沢町10-18ユニゾ東日本橋ビル1F,35.68955,139.78192,日本橋かわまた内科クリニック,"内科, 循環器内科循環器, 糖尿病内科",http://kawamata-cl.com
中央区,日本橋人形町２丁目,-,東京都中央区日本橋人形町2-2-3アライヴ人形町5F,35.68475,139.78404,シニアメンタルクリニック日本橋人形町,"老年精神科老年, 神経内科, 心療内科, 老年内科",http://senior-mental.com/
中央区,銀座１丁目,-,東京都中央区銀座1丁目5-8ギンザウイローアベニユービル6階,35.67458,139.76710,医療法人社団 春音会 はるねクリニック銀座,婦人科,-
中央区,京橋３丁目,日八京,東京都中央区京橋3-1-1東京スクエアガーデン2F,35.67604,139.76871,医療法人社団港成会 京橋 銀座みらい歯科,"歯科, 歯科口腔外科, 小児歯科",https://www.miraishika-ginzain.tokyo/
中央区,築地１丁目,-,東京都中央区築地1-12-22コンワビル4階,35.66886,139.76991,医療法人社団武田クリニック 東銀座診療所,"内科, 糖尿病内科, 循環器内科循環器",https://higagin.jp
中央区,日本橋人形町３丁目,-,東京都中央区日本橋人形町3-10-7RBCビル1階,35.68737,139.78206,人形町ミント歯科,"歯科, 歯科口腔外科, 小児歯科, 矯正歯科",https://ningyocho-dental.com/
中央区,銀座４丁目,-,東京都中央区銀座4丁目12-15歌舞伎座タワー16階,35.66945,139.76795,医療法人財団百葉の会 銀座医院,"内科, 整形外科, リハビリテーション科, 皮膚科",http://www.ginzahospital.com/
中央区,銀座２丁目,-,東京都中央区銀座2丁目6-5銀座トレシャス7F,35.67363,139.76719,医療法人社団ウィミンズ・ウェルネス 対馬ルリ子女性ライフクリニック銀座,"内科, 皮膚科, 泌尿器科, 婦人科, 乳腺外科, 産婦人科",http://www.w-wellness.com/
中央区,佃１丁目,-,東京都中央区佃1丁目11-8ピアウエストスクエアー2階,35.66943,139.78470,リバーシティクリニック東京,"内科, 消化器内科消化器, 婦人科",https://rivercity-clinic.jp/
中央区,銀座６丁目,-,東京都中央区銀座六丁目14-5銀座ホウライビル2F,35.66895,139.76549,医療法人社団綴理会 大山歯科クリニック,"歯科, 矯正歯科",https://www.ginza-lohas-dental.jp/
中央区,銀座１丁目,-,東京都中央区銀座1丁目5-155F,35.67494,139.76720,東京ブレスクリニック,歯科,https://www.tokyobreath.com/
中央区,銀座８丁目,-,東京都中央区銀座8-9-16長崎センタービル9F,35.66804,139.76206,ウィクリニック 銀座院,"美容皮膚科, 美容外科, 皮膚科, 婦人科, 形成外科",https://wi-clinic.com/
中央区,京橋２丁目,日八京,東京都中央区京橋2-6-6藤木ビル2階,35.67668,139.77124,原井クリニック,"精神科, 心療内科",https://www.harai.net/
中央区,日本橋久松町,-,東京都中央区日本橋久松町10-83階,35.68929,139.78511,日本橋浜町矯正歯科,矯正歯科,https://hamacho-kyousei.com/
中央区,京橋２丁目,日八京,東京都中央区京橋2-8-21昭和ビル別館3階,35.67749,139.77091,ウェルエイジング京橋循環器クリニック,"循環器内科循環器, 呼吸器内科呼吸器",http://www.well-aging.or.jp/
中央区,銀座１丁目,-,東京都中央区銀座一丁目6-10銀座上一ビルディング6階,35.67434,139.76734,医療法人社団優医会 有楽町皮膚科,"形成外科, 美容外科, 皮膚科, 美容皮膚科",http://my-hifuka.com/
中央区,銀座５丁目,-,東京都中央区銀座5丁目9-15銀座清月堂ビル5F,35.67007,139.76493,シン・整形外科 銀座,整形外科,https://tokyo-jointclinic.jp/
中央区,銀座８丁目,-,東京都中央区銀座8丁目4-9奥山ビル5F,35.66890,139.75967,銀座長瀬クリニック,美容外科,-
千代田区,有楽町２丁目,大丸有,東京都中央区銀座4丁目1番先北数寄屋ビルB1F,35.67315,139.76323,医療法人社団 同仁会診療所 Clinic Le GINZA - 銀座有楽町内科,"内科, 糖尿病内科, 内分泌内科, 代謝内科内分泌",https://www.ginzanaika.jp/
中央区,日本橋大伝馬町,-,東京都中央区日本橋大伝馬町13-8メディカルプライム日本橋小伝馬町3階,35.69101,139.78111,さいとう内科・循環器クリニック,"内科, 循環器内科循環器",https://saito-heart.com/
中央区,日本橋堀留町２丁目,-,東京都中央区日本橋堀留町2丁目6-6ライフサイエンスビル5F,35.68946,139.78095,医療法人社団安寿厚生会 らいふサイエンス内科クリニック,"内科, 漢方内科",https://www.lscl.jp/
中央区,銀座３丁目,-,東京都中央区銀座3丁目3-14銀座グランディアビルⅡ・3F,35.67299,139.76513,銀座スキンクリニック,"皮膚科, 美容皮膚科",http://www.ginzaskin.com/
中央区,銀座２丁目,-,東京都中央区銀座2丁目3-1RAYGINZA5階,35.67473,139.76624,銀座TAクリニック,"美容外科, 美容皮膚科",https://ginza.taclinic.jp/
中央区,銀座１丁目,-,東京都中央区銀座1丁目8-1銀座池田園ビル8F,35.67459,139.76894,デンタルサロン ナチュール銀座,歯科,https://dental-salon-nature-ginza.com/
中央区,銀座１丁目,-,東京都中央区銀座1-7-6銀座河合ビル4F,35.67443,139.76809,モティーフ銀座クリニック,"美容外科, 形成外科",https://motif-ginza.com/
中央区,銀座５丁目,-,東京都中央区銀座5丁目1-15第一御幸ビル 2、3階,35.67215,139.76071,東京腰痛クリニック,整形外科,http://www.tokyo-itoortho.jp/
中央区,勝どき３丁目,-,東京都中央区勝どき3-5-5AIP勝どき駅前ビル3階,35.65869,139.77611,勝どき駅前耳鼻咽喉科・頭頸部甲状腺クリニック,"耳鼻いんこう科, 頭頸部外科, 気管食道外科気管食道, アレルギー科",https://www.kachidoki-clinic.tokyo
中央区,勝どき１丁目,-,東京都中央区勝どき1丁目3-1アパートメンツタワー勝どき3階,35.66078,139.77695,サクマ眼科クリニック,眼科,http://sakuma-eye.jp
中央区,築地３丁目,-,東京都中央区築地3-7-2築地スカイビル5階,35.66786,139.77378,mammaria tsukiji ,乳腺外科,https://www.mammaria.jp/
中央区,銀座６丁目,-,東京都中央区銀座6丁目2-3Daiwa銀座アネックス 2F,35.67186,139.76109,医療法人社団 明顔会 id美容クリニック銀座院,美容外科,https://ginza.idhospital.com/
中央区,銀座２丁目,-,東京都中央区銀座2丁目4-18アルボーレ銀座4階,35.67425,139.76656,THIRD CLINIC GINZA,"産婦人科, 産科, 婦人科, 美容皮膚科",https://thirdclinic.jp/
中央区,築地２丁目,-,東京都中央区築地2丁目8-10築地K&R2TODAビル 6階,35.66934,139.77226,つきじ心のクリニック,"心療内科, 精神科",http://tsukiji-kokoro.com/
中央区,月島１丁目,-,東京都中央区月島1丁目8-1アイ・マークタワー203,35.66461,139.78320,アイル女性クリニック,婦人科,http://i-ll-clinic.com/
中央区,京橋２丁目,日八京,東京都中央区京橋二丁目11番5号パインセントラルビル5階,35.67619,139.77193,松本内科院,内科,http://m2-clinic.jp/
中央区,京橋２丁目,日八京,東京都中央区京橋2丁目5-22キムラヤビル2階,35.67650,139.77023,医療法人社団順医会 京橋クリニック,"内科, 呼吸器内科呼吸器, 循環器内科循環器, アレルギー科",https://kyobashi-clinic.com/
中央区,銀座２丁目,-,東京都中央区銀座2丁目11-2銀座2112ビル7階,35.67265,139.76929,銀座ヒカリクリニック,"性感染症内科性感染症, 婦人科, 泌尿器科",https://ginza-hikari.jp/
中央区,日本橋箱崎町,-,東京都中央区日本橋箱崎町32-9イノコビル1階,35.68085,139.78744,箱崎診療所,"小児科, 内科",http://hakozakiclinic.wixsite.com/hakozaki-clinic
中央区,八重洲２丁目,日八京,東京都中央区八重洲2-11-2城辺橋ビル1階,35.67586,139.76665,ヘルス・マネジメント・クリニック,内科,http://www.hmclinic-tokyo.org/index.html
中央区,日本橋本石町３丁目,日八京,東京都中央区日本橋本石町3丁目2-12社労士ビル1F,35.68742,139.77087,日本橋メンタルクリニック,"心療内科, 精神科",http://www.nihonbashi-mc.com/
中央区,銀座３丁目,-,東京都中央区銀座3丁目11-16VORT銀座イースト2F,35.67085,139.76861,吉田歯科診療室デンタルメンテナンスクリニック,"歯科, 矯正歯科, 歯科口腔外科",http://www.y-dc.org/
中央区,日本橋２丁目,日八京,東京都中央区東京都中央区日本橋2-2-2マルヒロ日本橋ビル 5階,35.68219,139.77221,ブレインクリニック東京,"精神科, 神経内科",https://tokyo-brain.clinic/
中央区,佃１丁目,-,東京都中央区佃1-11-8リバーシティ21 ピアウエストスクエア 2階,35.66948,139.78467,リバーシティすずき整形外科,"整形外科, リハビリテーション科, リウマチ科",http://suzuki-seikei.tokyo/
中央区,日本橋室町１丁目,日八京,東京都中央区日本橋室町1丁目9-15千切屋東京ビル 9階,35.68495,139.77543,TGC東京がんクリニック,腫瘍内科,https://gan-chiryou-clinic.com/
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目1-19三幸ビル1F,35.68241,139.77217,中山眼科医院,眼科,http://www.nakayama-eye.com/
中央区,銀座１丁目,-,東京都中央区銀座1丁目6-8DEARGINZA8F,35.67439,139.76740,東京コムロ美容外科,美容外科,http://komuro-biyougeka.jp/
中央区,銀座２丁目,-,東京都中央区銀座2-6-5銀座トレシャスビル7F,35.67368,139.76727,医療社団法人ウィミンズウェルネス 対馬ルリ子女性ライフクリニック銀座・コロンハイドロセラピー,"婦人科, 内科, 心療内科, 皮膚科, 泌尿器科",http://www.xn--pcka3d5a7l461rvl1bkkap56m.com/
中央区,日本橋蛎殻町１丁目,-,東京都中央区日本橋蛎殻町1丁目6-3VORT茅場町1F,35.68239,139.78205,日本橋すこやか歯科,"歯科, 矯正歯科, 小児歯科",http://www.oshima-dentalclinic.jp
中央区,京橋１丁目,日八京,東京都中央区京橋1-1-9LEO八重洲ビル2階,35.67909,139.77124,医療法人社団誠真中央会 東京中央クリニック,"美容外科, 美容皮膚科, 婦人科, 形成外科",http://www.chuoh-clinic-beauty.com/
中央区,銀座１丁目,-,東京都中央区銀座1-8-19キラリトギンザ9F,35.67433,139.76867,銀座肌クリニック,皮膚科,https://www.hada-clinic.jp/
中央区,日本橋３丁目,日八京,東京都中央区日本橋3-4-14八重洲N3ビル 4F,35.67991,139.77096,八重洲形成外科・美容皮膚科,"形成外科, 美容皮膚科",http://yaesukeisei.com/
中央区,日本橋小伝馬町,-,東京都中央区日本橋小伝馬町7-10ウィンド小伝馬町Ⅱビル 3F,35.69216,139.77873,小伝馬町駅前皮膚科,"皮膚科, 小児皮膚科",https://kodenmacho-derma.jp/
中央区,銀座３丁目,-,東京都中央区銀座3-2-11GINZA SALONE 3階,35.67308,139.76487,銀座リハビリ整形外科,"整形外科, リハビリテーション科, リウマチ科, 内科, 美容皮膚科",https://ginzareha.com/
中央区,日本橋堀留町１丁目,-,東京都中央区日本橋1-8-12さくら堀留ビル3F,35.68740,139.78110,人形町整形ペイン・リハビリテーションクリニック,"整形外科, ペインクリニック・整形外科, リハビリテーション科, 小児整形外科",https://spr-cl.jp/
中央区,日本橋浜町２丁目,-,東京都中央区日本橋浜町2-42-10紙商健保会館5階,35.68791,139.78756,医療法人社団進興会 浜町公園クリニック,"内科, 眼科",http://www.shinkokai.jp/kamisho/
中央区,月島１丁目,-,東京都中央区月島1丁目14-13月島ホームズ102号,35.66562,139.78158,医療法人社団恵杏会 河内クリニック,"内科, 消化器科, 小児科",http://kawachi-cl.org/
中央区,日本橋本町４丁目,日八京,東京都中央区日本橋本町4-1-12日本橋秋山ビル6階,35.68912,139.77382,イワサクリニック,内科,http://www.iwasa-cl.com/
中央区,日本橋堀留町１丁目,-,東京都中央区日本橋堀留町1丁目8-10三ツ美ビル1F・2F,35.68764,139.78087,医療法人社団春英会 人形町ハルタ歯科,"歯科, 矯正歯科, 歯科口腔外科",http://www.haruta-dental.com/
中央区,日本橋室町１丁目,日八京,東京都中央区日本橋室町1-5-2東洋ビル8階,35.68571,139.77441,医療法人社団桃仁 日本橋レディースクリニック,"肛門外科肛門, 胃腸内科胃腸",https://nl-clinic.jp/
中央区,月島１丁目,-,東京都中央区月島1-8-1アイマークタワー2F,35.66446,139.78322,月島耳鼻咽喉科,耳鼻いんこう科,https://tsukishima-ent.com/
中央区,銀座１丁目,-,東京都中央区銀座1丁目3-9マルイト銀座ビル4F,35.67516,139.76616,品川スキンクリニック 銀座院,"美容皮膚科, 美容外科",https://shinagawa-skin.com/clinic/ginza/
中央区,晴海３丁目,-,東京都中央区晴海3丁目7-10,35.65496,139.77908,医療法人社団 聖カタリナ病院,"内科, 整形外科, 皮膚科",http://hospital-catherine.com/
中央区,八重洲１丁目,日八京,東京都中央区八重洲1丁目1-3寿ビル2F,35.68406,139.77264,日本橋えがわクリニック,"内科, 消化器内科消化器, 腎臓内科, 整形外科",http://nihonbashi-egawacl.com/
中央区,京橋１丁目,日八京,東京都中央区京橋1-1-10西勘本店ビル5F,35.67895,139.77117,アゲインメディカルクリニック,美容皮膚科,http://aga-in.jp
中央区,銀座５丁目,-,東京都中央区銀座5丁目3-12壹番館ビル 7F,35.67156,139.76252,東京ひざ関節症クリニック 銀座院,整形外科,https://www.knee-shinjuku.com/
中央区,銀座７丁目,-,東京都中央区銀座7-13-2ティアラグレイス銀座タワー8F,35.66814,139.76465,ヴェスタクリニック銀座,"内科, 心療内科, 精神科",https://vestaclinic.net
中央区,新川２丁目,-,東京都中央区新川2-28-2メディカルプライム新川6階・7階,35.67335,139.78286,八丁堀さとうクリニック,"整形外科, 産婦人科",https://hatchobori-sato.clinic/
